Customer_ID,Age,Tenure_Months,Subscription_Plan,Billing_Frequency,Monthly_Charges,Login_Count_30D,Login_Count_7D,Usage_Minutes_30D,Usage_Minutes_7D,Avg_Session_Minutes_30D,Avg_Session_Minutes_7D,Support_Tickets,Open_Tickets,Avg_Resolution_Hours,Payment_Delays,Discount_Percent,NPS_Score,Days_Since_Last_Login,Churn
CUST10847,25.0,24,Basic,Quarterly,279.97,16,11,223,149,13.1,14.0,0,0,27.9,0,10,-2.0,9,0
CUST10848,21.0,15,Basic,Monthly,421.84,14,5,218,101,17.1,11.9,5,1,43.4,1,5,14.0,11,1
CUST10849,57.0,22,Basic,Monthly,428.1,19,15,226,220,24.5,24.2,1,1,21.2,2,0,27.0,9,0
CUST10850,21.0,30,Premium,Annual,1144.72,17,5,238,115,25.0,16.4,2,1,52.0,2,15,42.0,8,1
CUST10851,42.0,4,Basic,Monthly,333.67,12,7,261,225,20.9,19.1,4,0,41.2,0,10,29.0,9,0
CUST10852,20.0,13,Standard,Monthly,735.07,14,13,237,132,26.2,23.1,2,0,20.7,0,5,41.0,5,0
CUST10853,49.0,23,Basic,Monthly,501.1,11,11,243,163,10.4,11.3,5,2,20.0,0,0,30.0,10,0
CUST10854,20.0,8,Basic,Annual,371.78,21,20,208,176,25.8,26.5,1,0,9.0,0,10,42.0,11,0
CUST10855,44.0,18,Premium,Monthly,1150.62,12,11,235,183,9.8,8.8,1,1,2.5,1,0,65.0,6,0
CUST10856,46.0,12,Basic,Annual,415.44,17,11,238,190,18.1,19.1,1,0,6.3,1,15,42.0,6,0
CUST10857,49.0,31,Premium,Monthly,1233.94,21,8,235,97,13.1,7.2,3,1,18.6,0,0,56.0,10,1
CUST10858,36.0,14,Basic,Quarterly,378.96,17,12,239,159,22.4,23.8,2,0,1.8,0,0,60.0,9,0
CUST10859,38.0,34,Standard,Monthly,810.38,15,15,253,175,8.6,7.9,2,0,8.4,1,0,38.0,7,0
CUST10860,22.0,18,Standard,Monthly,748.59,18,19,243,217,7.4,7.1,1,0,14.5,1,0,-3.0,10,0
CUST10861,35.0,34,Premium,Annual,1178.03,12,8,237,194,14.1,14.4,3,1,22.8,0,0,48.0,8,0
CUST10862,45.0,11,Standard,Monthly,611.41,9,8,253,141,13.6,12.9,3,0,18.6,2,10,25.0,6,1
CUST10863,59.0,41,Standard,Monthly,771.57,14,12,232,205,14.6,12.6,2,0,10.3,1,0,64.0,9,0
CUST10864,39.0,12,Basic,Monthly,464.56,17,7,236,129,14.0,9.5,1,0,28.0,0,5,76.0,9,1
CUST10865,38.0,15,Basic,Monthly,382.35,13,11,236,139,22.1,22.1,0,0,9.2,0,5,36.0,9,0
CUST10866,23.0,31,Premium,Monthly,1218.28,15,14,235,217,17.5,16.5,1,0,56.5,0,0,46.0,10,0
CUST10867,18.0,29,Basic,Quarterly,672.2049999999999,23,16,221,179,27.3,23.2,2,1,28.6,0,0,59.0,6,0
CUST10868,22.0,26,Standard,Monthly,672.2049999999999,21,2,254,40,19.4,10.8,4,3,25.1,0,0,22.0,5,1
CUST10869,58.0,18,Standard,Monthly,642.63,19,13,211,175,23.3,22.2,4,2,10.0,0,0,42.0,10,0
CUST10870,29.0,32,Basic,Monthly,334.79,12,4,256,52,21.5,12.3,2,2,8.5,1,0,3.0,9,1
CUST10871,43.0,22,Premium,Quarterly,1243.6,16,10,264,267,12.6,13.0,2,1,11.3,0,0,68.0,9,0
CUST10872,63.0,38,Standard,Quarterly,750.57,22,3,228,91,14.9,9.6,1,0,25.0,1,0,84.0,6,0
CUST10873,51.0,17,Standard,Monthly,672.01,18,14,213,149,24.0,24.5,3,1,80.2,1,0,44.0,9,1
CUST10874,31.0,23,Premium,Monthly,1157.8,16,7,229,61,7.3,6.1,2,0,16.5,0,10,23.0,9,1
CUST10875,43.0,24,Basic,Annual,462.12,11,9,224,219,20.9,17.8,3,1,15.5,0,0,49.0,3,0
CUST10876,62.0,8,Basic,Monthly,359.66,14,11,216,210,16.9,16.8,1,0,34.4,0,5,10.0,7,0
CUST10877,44.0,41,Standard,Annual,702.05,17,5,244,89,13.5,7.4,2,0,14.5,0,15,31.0,6,1
CUST10878,26.0,6,Basic,Annual,395.07,14,4,223,124,16.4,7.9,3,0,12.9,0,15,32.0,5,0
CUST10879,43.0,5,Standard,Quarterly,618.32,12,2,232,67,27.7,20.8,4,1,48.5,0,5,43.0,11,1
CUST10880,64.0,44,Premium,Monthly,1209.57,9,5,249,227,7.7,6.8,3,2,6.6,0,10,47.0,8,0
CUST10881,39.0,29,Standard,Annual,704.19,18,16,220,140,10.7,9.9,1,0,18.6,0,5,53.0,9,0
CUST10882,64.0,28,Basic,Quarterly,418.81,16,14,238,210,6.4,5.5,3,0,4.9,1,5,42.0,12,0
CUST10883,47.0,11,Premium,Monthly,1207.7,16,16,211,145,15.4,16.5,0,0,25.5,0,5,65.0,11,0
CUST10884,60.0,1,Standard,Monthly,816.46,13,5,216,45,14.3,9.4,7,1,19.6,1,10,52.0,9,1
CUST10885,65.0,43,Standard,Monthly,762.89,16,14,233,166,19.0,17.2,4,3,41.9,0,10,30.0,9,0
CUST10886,34.0,19,Standard,Monthly,701.13,11,8,228,185,15.1,15.6,3,1,12.6,0,10,39.0,13,0
CUST10887,43.0,9,Premium,Monthly,1206.16,15,11,234,223,20.7,18.6,1,1,16.0,2,5,40.0,15,0
CUST10888,53.0,27,Standard,Monthly,796.0,16,10,224,179,13.3,12.1,1,0,14.6,0,15,32.0,11,0
CUST10889,18.0,34,Standard,Monthly,746.47,15,9,247,173,30.6,26.8,2,0,51.7,1,10,55.0,5,0
CUST10890,25.0,44,Premium,Monthly,1131.4,16,15,232,230,21.7,23.7,1,1,21.9,0,15,-10.0,11,1
CUST10891,52.0,4,Basic,Monthly,451.19,19,18,239,138,21.1,19.2,1,1,23.8,1,10,43.0,10,0
CUST10892,32.0,36,Standard,Quarterly,767.35,13,7,237,34,21.8,14.8,7,2,15.4,0,10,50.0,6,0
CUST10893,42.0,18,Premium,Annual,1287.97,21,20,201,189,11.7,10.5,3,2,13.5,1,15,57.0,6,0
CUST10894,39.0,15,Standard,Monthly,676.92,17,3,236,65,16.5,10.5,2,0,15.5,1,10,70.0,5,0
CUST10895,31.0,13,Standard,Monthly,672.91,16,14,231,150,16.8,18.0,0,0,0.7,0,0,38.0,8,0
CUST10896,43.0,19,Premium,Monthly,1147.2,13,13,239,236,15.2,15.1,2,1,42.1,1,0,63.0,8,0
CUST10897,45.0,6,Standard,Quarterly,715.95,16,5,190,92,15.9,10.4,3,1,20.7,1,0,57.0,8,0
CUST10898,40.0,48,Standard,Quarterly,739.31,10,4,218,98,23.0,12.9,2,1,43.7,0,10,49.0,7,0
CUST10899,31.0,12,Premium,Annual,1170.77,14,13,261,260,17.6,16.2,3,0,23.3,2,0,7.0,10,0
CUST10900,41.0,37,Premium,Monthly,1191.2,21,11,227,81,19.8,14.8,1,1,12.3,2,0,69.0,5,0
CUST10901,19.0,17,Standard,Annual,586.05,12,12,232,167,7.9,7.9,1,0,14.9,1,0,44.0,7,0
CUST10902,62.0,23,Basic,Monthly,482.02,15,3,228,34,7.5,4.3,4,1,28.9,0,0,36.0,6,1
CUST10903,43.0,26,Standard,Quarterly,612.93,18,17,211,186,12.3,13.3,1,0,25.9,0,10,13.0,9,0
CUST10904,31.0,29,Standard,Monthly,719.61,16,9,225,163,27.8,26.9,2,1,19.0,1,0,-10.0,13,0
CUST10905,24.0,33,Standard,Annual,712.1,12,4,251,95,30.1,18.4,5,1,60.4,1,10,90.0,6,1
CUST10906,20.0,27,Standard,Monthly,701.52,22,18,278,230,23.9,22.1,2,0,13.0,0,0,50.0,6,0
CUST10907,64.0,25,Standard,Quarterly,702.78,17,15,262,226,15.6,16.7,1,0,7.3,0,0,14.0,9,0
CUST10908,40.0,10,Standard,Annual,643.35,22,20,239,234,20.6,19.4,2,0,10.0,0,0,10.0,7,0
CUST10909,63.0,47,Basic,Monthly,380.96,26,20,237,188,25.6,25.3,3,0,17.2,0,0,35.0,10,0
CUST10910,60.0,23,Standard,Monthly,752.29,13,6,211,94,29.1,18.8,4,1,25.6,3,5,62.0,10,1
CUST10911,64.0,21,Standard,Annual,768.58,14,8,221,64,11.1,7.0,1,0,19.1,2,5,58.0,6,0
CUST10912,62.0,21,Basic,Monthly,375.85,18,17,209,208,19.2,19.6,1,0,6.2,0,0,59.0,5,0
CUST10913,35.0,43,Basic,Monthly,313.18,15,2,217,129,16.1,8.4,1,1,17.3,0,0,20.0,4,0
CUST10914,55.0,13,Standard,Monthly,656.17,10,9,249,216,21.5,21.9,2,0,30.6,3,5,38.0,7,0
CUST10915,52.0,37,Standard,Monthly,800.9,18,18,210,212,18.3,17.4,3,1,35.8,0,10,45.0,11,0
CUST10916,32.0,33,Basic,Monthly,359.45,24,14,225,215,12.0,12.9,1,0,5.5,1,0,41.0,8,0
CUST10917,42.0,24,Premium,Monthly,1193.65,16,16,222,193,20.4,18.0,4,1,11.5,0,0,56.0,6,1
CUST10918,54.0,44,Standard,Monthly,776.88,19,18,241,217,13.8,12.7,0,0,12.0,0,0,81.0,9,1
CUST10919,45.0,11,Premium,Monthly,1170.02,12,10,229,231,17.8,15.4,5,1,54.1,0,15,47.0,11,0
CUST10920,27.0,17,Standard,Annual,689.9,13,5,222,96,18.1,11.0,2,1,46.1,1,0,27.0,11,1
CUST10921,56.0,4,Standard,Annual,742.7,14,11,234,200,28.1,24.9,2,1,17.6,1,15,6.0,8,1
CUST10922,34.0,47,Premium,Quarterly,1293.15,12,12,216,190,19.9,21.1,5,2,15.7,2,10,46.0,7,1
CUST10923,56.0,25,Standard,Monthly,663.49,18,6,223,59,17.5,9.6,3,1,73.0,0,0,26.0,7,1
CUST10924,39.0,30,Standard,Annual,775.57,14,12,225,177,22.3,22.7,1,0,37.2,1,5,53.0,4,0
CUST10925,43.0,9,Basic,Monthly,383.52,11,7,237,166,12.7,11.1,1,1,9.2,0,5,51.0,10,0
CUST10926,61.0,21,Standard,Monthly,650.27,15,10,239,183,18.6,17.4,3,2,47.3,1,5,81.0,8,0
CUST10927,42.0,20,Basic,Annual,412.73,23,20,209,184,21.8,23.8,2,0,13.4,1,10,47.0,5,0
CUST10928,34.0,19,Basic,Quarterly,335.33,16,11,218,136,21.5,19.0,0,0,7.0,0,0,43.0,9,0
CUST10929,30.0,19,Basic,Quarterly,424.96,15,16,239,134,14.8,14.7,5,2,14.3,0,15,43.0,9,1
CUST10930,37.0,12,Basic,Quarterly,572.23,11,9,207,155,20.2,18.9,1,0,18.9,1,0,6.0,9,0
CUST10931,42.0,37,Premium,Monthly,1259.81,17,14,238,169,22.1,24.3,2,1,19.9,2,0,69.0,6,0
CUST10932,21.0,42,Basic,Monthly,393.23,13,2,218,75,12.6,6.9,1,0,47.9,2,20,72.0,7,1
CUST10933,27.0,17,Standard,Quarterly,756.87,11,11,228,232,14.4,12.4,4,2,33.2,1,10,34.0,8,1
CUST10934,20.0,37,Premium,Monthly,1147.77,15,10,215,194,16.1,16.5,4,2,12.9,0,10,-6.0,12,1
CUST10935,58.0,48,Standard,Monthly,657.0,27,20,227,162,32.0,29.8,5,1,11.2,1,10,76.0,9,0
CUST10936,62.0,39,Basic,Quarterly,394.76,23,5,246,143,13.5,11.1,3,2,13.2,0,0,72.0,4,0
CUST10937,35.0,28,Standard,Quarterly,703.83,19,14,249,214,20.0,17.5,0,0,42.2,2,0,39.0,6,0
CUST10938,64.0,41,Standard,Monthly,627.87,14,3,230,60,15.9,7.7,2,1,14.9,1,15,69.0,4,0
CUST10939,53.0,35,Standard,Quarterly,682.14,21,19,235,186,12.4,11.7,0,0,29.6,1,0,41.0,12,0
CUST10940,64.0,47,Standard,Annual,691.05,11,7,246,161,22.2,21.8,3,0,5.7,0,0,47.0,9,0
CUST10941,39.0,48,Premium,Quarterly,1283.81,21,17,240,135,9.5,10.1,3,1,36.7,1,0,1.0,15,0
CUST10942,51.0,18,Standard,Monthly,627.87,17,4,239,34,26.7,17.2,1,0,26.2,1,15,73.0,4,1
CUST10943,64.0,14,Basic,Monthly,322.77,18,2,217,42,11.8,6.4,4,1,33.1,1,0,-2.0,12,1
CUST10944,25.0,35,Standard,Monthly,708.66,16,10,244,230,14.0,14.6,6,4,9.5,1,10,85.0,4,0
CUST10945,57.0,44,Basic,Monthly,462.3,13,9,235,230,21.4,21.1,1,0,27.8,0,0,88.0,7,0
CUST10946,61.0,41,Premium,Monthly,1229.34,12,8,240,182,22.5,19.7,2,1,6.8,0,10,-10.0,9,0
CUST10947,36.0,7,Basic,Monthly,415.65,17,10,240,228,19.4,19.7,3,1,21.0,0,5,81.0,10,0
CUST10948,59.0,41,Basic,Monthly,383.13,17,13,242,253,14.8,13.1,1,0,17.0,1,5,36.0,9,0
CUST10949,58.0,13,Premium,Annual,1236.19,16,13,258,234,8.4,7.7,4,2,4.7,0,0,53.0,12,0
CUST10950,54.0,18,Standard,Monthly,744.48,16,9,245,224,17.5,17.9,3,1,26.9,2,0,7.0,8,1
CUST10951,23.0,37,Standard,Quarterly,684.85,17,7,231,110,12.9,10.3,2,0,5.1,2,0,34.0,1,0
CUST10952,43.0,13,Standard,Quarterly,646.83,12,13,219,157,32.5,30.2,3,0,4.7,0,10,12.0,5,0
CUST10953,51.0,36,Premium,Monthly,1147.18,17,18,233,129,18.8,19.6,1,0,5.3,1,10,22.0,4,0
CUST10954,62.0,31,Basic,Annual,447.33,17,16,256,267,10.3,11.1,4,3,35.3,1,0,73.0,10,0
CUST10955,23.0,2,Premium,Monthly,1114.06,14,6,231,54,16.0,9.8,2,0,25.3,1,15,67.0,7,1
CUST10956,54.0,16,Basic,Monthly,491.24,12,7,222,209,22.5,23.0,3,0,5.7,0,15,63.0,8,1
CUST10957,50.0,9,Standard,Quarterly,672.2049999999999,17,16,235,225,25.0,22.9,2,0,21.1,1,0,29.0,10,0
CUST10958,39.0,9,Premium,Monthly,1216.02,22,13,231,173,16.1,17.6,3,2,19.5,0,10,25.0,3,1
CUST10959,38.0,38,Basic,Quarterly,437.59,14,9,220,181,17.3,15.9,3,1,32.6,0,0,1.0,4,0
CUST10960,23.0,11,Standard,Monthly,661.4,11,9,244,200,21.4,22.9,3,2,16.8,0,5,59.0,5,1
CUST10961,23.0,22,Basic,Annual,373.71,18,12,216,143,12.4,13.4,4,3,36.4,0,0,90.0,8,0
CUST10962,65.0,33,Standard,Monthly,706.26,18,17,237,144,20.1,20.7,1,1,17.4,0,5,78.0,6,1
CUST10963,21.0,36,Standard,Quarterly,652.05,17,5,210,82,19.7,15.5,3,1,10.7,0,0,43.0,11,0
CUST10964,47.0,45,Standard,Monthly,640.28,19,5,216,91,21.2,14.9,2,1,9.5,0,0,54.0,5,0
CUST10965,28.0,23,Basic,Quarterly,345.22,17,4,221,124,17.8,14.9,3,2,4.0,3,10,48.0,15,0
CUST10966,47.0,45,Basic,Quarterly,465.5,8,5,217,140,8.6,8.9,1,0,7.7,0,20,65.0,7,0
CUST10967,48.0,45,Basic,Monthly,420.89,11,10,268,242,19.4,18.0,1,0,7.8,1,10,86.0,10,0
CUST10968,41.0,34,Basic,Quarterly,355.38,12,9,236,233,12.7,10.9,1,0,11.5,0,5,28.0,5,0
CUST10969,26.0,9,Standard,Monthly,747.0,16,4,209,114,28.4,18.5,3,1,27.4,0,0,29.0,8,1
CUST10970,20.0,24,Premium,Annual,1158.42,14,7,255,89,28.5,16.1,3,0,18.6,2,5,35.0,6,0
CUST10971,48.0,8,Standard,Monthly,591.73,11,2,235,111,11.1,5.1,2,1,74.4,0,5,41.0,5,1
CUST10972,57.0,7,Standard,Annual,737.32,13,4,226,29,12.9,9.4,5,3,10.8,0,5,60.0,9,1
CUST10973,54.0,36,Premium,Annual,1289.54,15,4,219,78,4.2,2.3,2,0,7.2,1,15,40.0,7,0
CUST10974,53.0,18,Standard,Monthly,729.69,18,11,227,156,22.4,21.4,1,0,3.6,0,10,21.0,6,0
CUST10975,41.0,3,Premium,Monthly,1095.2,14,9,223,162,14.6,14.6,0,0,17.3,0,10,21.0,11,0
CUST10976,48.0,28,Standard,Monthly,697.7,13,10,217,144,19.6,20.0,1,0,23.4,1,0,13.0,10,0
CUST10977,23.0,6,Basic,Annual,383.9,11,8,236,161,14.8,13.8,5,2,19.8,0,0,39.0,5,0
CUST10978,19.0,44,Basic,Monthly,419.8,13,12,228,155,8.4,8.6,3,1,13.6,1,0,68.0,6,0
CUST10979,37.0,44,Standard,Monthly,652.4,14,11,254,204,19.3,19.2,0,0,76.2,0,10,53.0,6,1
CUST10980,45.0,21,Basic,Annual,380.66,10,8,240,179,25.7,25.5,0,0,34.1,0,10,56.0,6,0
CUST10981,28.0,28,Basic,Monthly,320.9,20,18,238,207,17.8,18.1,2,1,6.8,1,0,15.0,5,0
CUST10982,21.0,40,Standard,Quarterly,711.2,17,3,240,138,11.8,9.8,3,1,24.6,2,0,13.0,6,0
CUST10983,32.0,1,Standard,Monthly,622.94,14,10,224,144,17.1,15.3,0,0,41.7,1,15,46.0,8,0
CUST10984,23.0,36,Standard,Monthly,723.06,13,6,203,105,21.1,12.1,3,1,17.3,2,0,73.0,5,0
CUST10985,47.0,21,Basic,Quarterly,357.72,13,12,240,189,16.8,15.3,5,2,29.1,1,0,63.0,4,0
CUST10986,55.0,43,Standard,Monthly,526.22,10,4,232,46,11.4,5.6,3,0,39.1,1,0,25.0,9,1
CUST10987,19.0,35,Standard,Monthly,742.66,14,9,221,140,30.1,26.9,1,0,20.4,0,15,99.0,6,0
CUST10988,32.0,13,Premium,Annual,1226.17,15,5,223,31,8.9,6.1,2,0,22.5,1,0,-9.0,11,0
CUST10989,28.0,10,Standard,Monthly,773.41,15,11,213,192,31.6,34.0,4,1,5.7,0,0,43.0,7,0
CUST10990,25.0,44,Premium,Annual,1084.04,10,2,230,108,17.4,14.1,2,0,7.2,1,5,45.0,7,1
CUST10991,43.0,47,Standard,Annual,663.0,15,13,241,169,23.4,25.6,3,2,34.5,0,0,37.0,10,0
CUST10992,62.0,10,Standard,Monthly,706.24,16,3,212,37,19.3,15.1,1,1,5.3,0,5,55.0,5,0
CUST10993,61.0,46,Basic,Monthly,430.44,17,6,229,83,12.7,9.7,6,2,11.3,1,10,37.0,11,1
CUST10994,22.0,13,Standard,Quarterly,618.54,24,20,227,225,26.0,27.6,2,0,15.1,1,20,5.0,3,0
CUST10995,23.0,37,Standard,Monthly,722.73,16,12,227,188,21.7,22.3,0,0,27.8,0,5,40.0,7,0
CUST10996,43.0,38,Standard,Monthly,667.55,11,6,219,106,17.4,10.4,2,0,8.3,1,0,46.0,12,0
CUST10997,21.0,24,Standard,Quarterly,596.97,17,15,235,134,22.4,24.3,6,2,49.5,1,0,65.0,8,0
CUST10998,36.0,2,Standard,Monthly,657.71,14,14,226,144,17.2,17.5,1,0,41.7,0,0,77.0,12,0
CUST10999,37.0,22,Basic,Annual,427.29,19,12,214,187,4.8,4.2,2,0,69.5,0,5,21.0,9,0
CUST11000,50.0,17,Standard,Monthly,599.27,14,8,225,142,7.7,8.2,2,0,1.4,2,0,84.0,9,0
CUST11001,37.0,36,Basic,Monthly,434.04,15,13,228,180,17.9,17.3,1,0,31.0,0,5,31.0,8,0
CUST11002,29.0,14,Premium,Monthly,1214.59,7,3,211,123,16.1,9.6,2,1,41.0,2,15,29.0,6,1
CUST11003,64.0,10,Basic,Annual,385.04,9,6,236,166,17.5,18.4,1,0,12.5,0,0,32.0,5,0
CUST11004,18.0,35,Basic,Quarterly,309.06,14,9,260,230,16.0,16.5,4,1,17.6,1,10,-7.0,8,0
CUST11005,43.0,25,Standard,Annual,613.48,13,11,209,176,11.3,11.3,2,0,20.7,1,5,31.0,9,0
CUST11006,31.0,3,Standard,Monthly,677.08,15,11,231,178,9.7,10.4,1,0,11.5,0,10,75.0,8,0
CUST11007,55.0,47,Standard,Monthly,637.13,16,17,226,226,12.9,13.8,3,1,18.1,1,5,54.0,11,1
CUST11008,54.0,38,Basic,Monthly,380.64,18,14,211,189,22.5,20.4,1,1,22.0,1,0,48.0,9,1
CUST11009,28.0,17,Standard,Monthly,748.84,15,10,220,161,13.1,14.0,2,1,96.8,1,15,51.0,13,1
CUST11010,53.0,12,Basic,Monthly,383.98,21,18,258,246,24.3,22.9,2,1,13.3,0,10,74.0,7,0
CUST11011,42.0,24,Premium,Quarterly,1182.48,13,9,232,213,11.8,11.3,2,0,24.3,0,5,20.0,12,0
CUST11012,60.0,29,Premium,Monthly,1182.52,18,14,218,206,25.1,27.4,3,0,26.0,0,15,65.0,13,0
CUST11013,20.0,43,Standard,Annual,754.74,20,5,222,112,14.9,8.0,5,2,18.2,1,20,44.0,10,1
CUST11014,50.0,25,Basic,Monthly,470.14,15,12,231,171,16.2,15.0,2,0,7.2,1,0,22.0,13,0
CUST11015,23.0,36,Standard,Annual,722.21,15,14,247,179,16.2,16.4,1,1,24.9,0,0,54.0,4,0
CUST11016,27.0,26,Basic,Monthly,406.51,19,13,253,222,21.5,21.2,2,1,10.9,0,10,43.0,8,0
CUST11017,22.0,38,Standard,Monthly,711.63,19,19,214,132,19.5,17.2,2,0,10.4,0,5,22.0,8,0
CUST11018,40.0,1,Basic,Monthly,477.54,12,11,220,211,18.8,20.2,5,3,36.2,0,0,15.0,4,0
CUST11019,27.0,20,Premium,Monthly,1225.19,13,9,234,172,17.5,18.5,2,0,15.1,0,0,31.0,9,0
CUST11020,61.0,28,Basic,Monthly,482.73,19,12,258,223,14.6,15.2,3,0,25.2,1,10,29.0,7,0
CUST11021,19.0,16,Standard,Monthly,675.95,14,2,232,95,24.6,11.8,5,0,26.7,2,10,73.0,2,1
CUST11022,30.0,47,Standard,Monthly,625.54,7,4,233,105,18.5,10.8,0,0,42.3,0,15,37.0,6,1
CUST11023,57.0,17,Standard,Quarterly,662.2,16,13,232,213,21.4,23.0,3,2,7.2,0,0,33.0,5,0
CUST11024,19.0,40,Basic,Quarterly,368.05,18,10,244,211,19.2,18.0,5,1,31.8,1,0,70.0,3,0
CUST11025,37.0,28,Premium,Annual,1287.25,18,18,236,159,15.5,13.2,1,1,35.1,1,0,76.0,10,0
CUST11026,18.0,12,Standard,Monthly,739.5,25,15,225,132,32.4,35.5,6,1,13.7,0,20,21.0,6,0
CUST11027,54.0,27,Standard,Quarterly,663.94,16,11,259,251,25.4,27.0,0,0,46.5,3,0,11.0,11,1
CUST11028,26.0,42,Basic,Monthly,443.46,15,9,237,235,14.8,14.8,1,1,5.9,0,5,55.0,10,0
CUST11029,34.0,47,Standard,Monthly,691.87,15,10,243,154,30.3,25.9,1,1,29.3,0,5,37.0,6,0
CUST11030,26.0,30,Standard,Monthly,788.9,13,13,221,156,23.6,21.4,2,1,20.9,2,5,28.0,7,0
CUST11031,28.0,41,Basic,Monthly,380.65,13,11,232,160,11.4,11.0,4,1,14.9,0,10,68.0,11,0
CUST11032,32.0,34,Basic,Monthly,314.36,23,15,258,263,23.3,23.5,1,0,21.6,0,5,35.0,9,0
CUST11033,41.0,37,Premium,Monthly,1188.73,19,19,227,148,20.5,21.1,6,2,5.2,2,0,90.0,9,0
CUST11034,55.0,6,Basic,Monthly,380.68,21,20,211,134,19.0,19.9,1,0,10.9,1,10,43.0,8,0
CUST11035,52.0,7,Basic,Quarterly,325.12,16,15,232,149,24.1,23.8,1,1,46.4,0,0,46.0,10,0
CUST11036,47.0,32,Standard,Quarterly,731.23,18,4,222,48,20.0,15.7,3,0,7.2,1,0,98.0,8,0
CUST11037,48.0,32,Standard,Annual,777.36,12,1,233,39,5.9,4.6,4,1,16.9,1,0,50.0,8,0
CUST11038,22.0,25,Basic,Quarterly,337.26,16,8,254,101,9.9,5.5,2,1,7.7,0,0,24.0,6,0
CUST11039,61.0,33,Standard,Monthly,752.5,9,7,230,142,12.9,14.0,3,1,11.8,1,0,16.0,8,0
CUST11040,42.0,7,Basic,Annual,365.64,15,7,243,60,30.0,18.9,2,1,20.4,0,15,30.0,6,0
CUST11041,28.0,12,Basic,Annual,397.64,8,7,218,143,21.9,19.6,3,1,49.0,0,5,48.0,9,1
CUST11042,26.0,16,Basic,Monthly,391.86,19,19,259,151,21.2,23.1,4,0,38.5,0,5,65.0,5,0
CUST11043,51.0,16,Premium,Monthly,1197.64,15,13,234,232,18.6,16.8,1,0,6.9,1,0,4.0,8,1
CUST11044,29.0,43,Basic,Annual,425.02,13,13,216,213,12.5,13.7,1,0,52.7,1,20,42.0,8,1
CUST11045,52.0,36,Basic,Monthly,342.67,13,9,219,227,9.3,9.5,1,0,41.6,1,15,74.0,10,0
CUST11046,52.0,13,Standard,Annual,770.13,22,20,229,180,24.0,24.1,0,0,5.0,0,10,49.0,4,0
CUST11047,18.0,7,Premium,Monthly,1226.69,15,13,233,162,28.0,26.1,2,2,39.0,1,0,76.0,9,0
CUST11048,57.0,36,Basic,Monthly,444.96,17,15,226,211,22.1,19.5,2,2,39.2,0,5,4.0,8,0
CUST11049,39.0,47,Standard,Monthly,656.1,11,10,242,155,15.1,13.3,3,1,3.2,0,0,36.0,7,1
CUST11050,46.0,9,Basic,Monthly,337.69,13,9,241,162,15.5,16.6,0,0,7.7,0,0,45.0,9,0
CUST11051,25.0,32,Standard,Annual,764.05,18,11,265,180,22.2,21.2,3,2,39.5,0,0,56.0,7,0
CUST11052,28.0,11,Standard,Annual,635.32,14,3,205,109,17.3,10.1,10,1,6.6,0,0,43.0,7,1
CUST11053,58.0,8,Standard,Monthly,707.21,13,7,254,232,17.1,18.5,3,2,34.0,0,20,52.0,13,0
CUST11054,54.0,33,Basic,Monthly,455.04,14,11,214,132,14.8,13.5,3,3,47.0,0,5,54.0,11,0
CUST11055,31.0,23,Basic,Annual,392.03,16,7,252,92,14.0,6.8,0,0,13.7,3,0,40.0,4,1
CUST11056,47.0,25,Basic,Quarterly,463.35,20,15,232,225,17.3,16.7,2,0,27.3,2,10,54.0,4,0
CUST11057,52.0,8,Standard,Monthly,684.06,12,11,239,227,8.5,7.7,5,2,21.7,1,0,50.0,9,1
CUST11058,38.0,45,Basic,Monthly,328.74,16,15,255,226,21.7,23.1,2,0,45.1,1,10,26.0,9,0
CUST11059,54.0,22,Standard,Quarterly,719.58,15,15,193,125,6.8,6.9,4,4,21.2,1,5,38.0,8,0
CUST11060,22.0,4,Premium,Quarterly,1209.91,13,10,237,187,24.4,21.3,1,0,24.0,2,0,11.0,7,1
CUST11061,42.0,40,Premium,Monthly,672.2049999999999,11,9,245,209,14.8,14.6,2,2,56.2,4,5,5.0,5,1
CUST11062,31.0,3,Premium,Monthly,1147.02,17,17,240,244,17.3,18.4,5,0,38.2,0,0,48.0,6,1
CUST11063,43.0,29,Standard,Annual,685.15,15,16,241,153,21.3,18.5,1,0,2.8,0,0,-5.0,7,0
CUST11064,21.0,41,Standard,Quarterly,658.8,7,7,214,173,16.3,15.5,2,2,25.5,2,0,36.0,7,1
CUST11065,42.0,29,Basic,Monthly,391.16,16,15,239,150,13.6,14.3,1,1,13.7,1,0,52.0,3,1
CUST11066,62.0,34,Standard,Monthly,688.95,15,7,254,128,19.7,10.5,3,1,41.5,1,10,42.0,13,1
CUST11067,59.0,34,Standard,Quarterly,651.02,13,3,223,82,31.2,18.2,2,2,19.4,0,0,97.0,3,0
CUST11068,42.0,28,Standard,Monthly,724.75,22,20,211,204,22.7,21.1,4,2,18.1,0,5,53.0,6,0
CUST11069,35.0,13,Standard,Monthly,687.22,12,12,233,158,13.5,13.1,0,0,12.9,0,0,35.0,5,0
CUST11070,57.0,15,Basic,Monthly,473.0,14,13,216,164,15.9,16.4,5,2,14.1,1,15,57.0,11,1
CUST11071,25.0,23,Basic,Monthly,363.33,13,9,207,156,15.1,13.4,1,1,22.6,0,5,9.0,7,0
